0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.333333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.391408 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.191908 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.338183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.333333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007050 0.067620 0.131120 0.151938 0.166455 0.184068 0.187667 0.201725 0.225356 0.230428 0.234673 0.249545 0.258732 0.260435 0.270728 0.278872 0.285478 0.294632 0.301288 0.299318 0.309570 0.313685 0.316273 0.324307 0.324368 0.331572 0.336820 0.337130 0.342367 0.342158 0.346978 0.355750 0.350880 0.356960 0.362231 0.360060 0.362040 0.366825 0.373327 0.372495 0.369900 0.375360 0.376360 0.375238 0.381225 0.379572 0.383645 0.385615 0.387377 0.390353 0.389625 0.392807 0.395660 0.391045 0.395133 0.397275 0.398923 0.397720 0.397880 0.406330 0.401808 0.406395 0.408312 0.410183 0.407548 0.407642 0.405853 0.408500 0.410577 0.410055 0.415975 0.415868 0.409123 0.409680 0.413600 0.416733 0.413020 0.420978 0.412600 0.415540 0.420303 0.418265 0.415535 0.422622 0.418760 0.419305 0.422475 0.422023 0.418525 0.427592 0.421180 0.423065 0.428505 0.424047 0.424582 0.427503 0.424673 0.429368 0.425837 0.426290 0.425110 0.425577 0.424530 0.427958 0.426570 0.430445 0.429813 0.428147 0.429885 0.427482 0.429175 0.431937 0.430750 0.433567 0.430398 0.427813 0.426723 0.429078 0.432440 0.427778 0.427981 0.435078 0.431617 0.435832 0.434357 0.435153 0.429295 0.433892 0.432802 
0.604571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006620 0.129320 0.170386 0.191298 0.217760 0.232557 0.256230 0.268950 0.288073 0.298660 0.304975 0.323062 0.323160 0.340415 0.343103 0.346231 0.351213 0.359560 0.363175 0.371050 0.369515 0.379032 0.378361 0.385675 0.385047 0.388530 0.391890 0.395295 0.402025 0.396045 0.399750 0.404230 0.407927 0.409235 0.408982 0.410605 0.419065 0.418783 0.414513 0.416498 0.415840 0.422120 0.422020 0.421758 0.418680 0.424285 0.422098 0.423290 0.425652 0.425880 0.423405 0.427086 0.428975 0.431032 0.430520 0.430710 0.429645 0.430998 0.433657 0.430783 0.435217 0.436677 0.431625 0.433411 0.431157 0.435663 0.432647 0.434623 0.429907 0.436777 0.439231 0.432803 0.437020 0.432265 0.433448 0.436330 0.436768 0.432655 0.434252 0.434705 0.432852 0.434963 0.433347 0.434564 0.433740 0.433385 0.433133 0.431865 0.435881 0.437143 0.438248 0.435327 0.433603 0.436425 0.433047 0.434070 0.435450 0.432277 0.439990 0.438328 0.436242 0.438220 0.438155 0.438340 0.436220 0.436137 0.436715 0.435038 0.436827 0.438278 0.434753 0.437397 0.435255 0.438623 0.433555 0.434560 0.433557 0.440672 0.439725 0.438561 0.437738 0.435548 0.437113 0.435562 0.437235 0.434697 0.437040 0.436155 0.437327 0.438145 0.435578 0.437528 0.435287 0.436645 0.436455 0.439368 0.439213 0.436528 0.434543 0.437468 0.435465 0.438473 0.437820 0.435615 0.435036 0.433422 0.436140 0.434420 0.437453 0.435744 0.439180 0.434798 0.439532 0.435175 0.438512 0.438453 0.437798 0.437233 0.439937 0.437095 0.434860 0.438660 0.440555 0.438805 0.438100 
0.524317 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152369 0.195713 0.233722 0.253698 0.282272 0.303987 0.310567 0.325053 0.336068 0.350975 0.358058 0.363378 0.371490 0.377830 0.378463 0.389325 0.391768 0.393293 0.399685 0.403105 0.405365 0.413692 0.409825 0.413042 0.415482 0.417755 0.422285 0.424125 0.420460 0.421847 0.423943 0.425860 0.425220 0.429495 0.429420 0.431543 0.425050 0.429522 0.429267 0.427770 0.433825 0.433153 0.431757 0.435435 0.432142 0.434711 0.431625 0.434418 0.434450 0.438952 0.437872 0.437727 0.434330 0.433365 0.435168 0.435433 0.433425 0.438325 0.435210 0.435840 0.435490 0.433608 0.434900 0.436248 0.436935 0.439425 0.433800 0.436505 0.438490 0.436115 0.436547 0.437518 0.436833 0.438065 0.435800 0.439513 0.436908 0.438815 0.436177 0.435750 0.437815 0.438107 0.437685 0.434910 0.439105 0.440472 0.441282 0.437487 0.438513 0.437298 0.440827 0.439435 0.438427 0.432882 0.437462 0.437273 0.436860 0.438758 0.436217 0.435895 0.432037 0.437702 0.438230 0.436463 0.438603 0.437880 0.439595 0.435787 0.441442 0.438593 0.437738 0.438425 0.436605 0.438700 0.435595 0.433223 0.437745 0.440302 0.440263 0.433210 0.438122 0.436430 0.439595 0.435133 0.435713 0.437692 0.434923 0.437145 0.436773 0.437335 0.438850 0.434955 0.435808 0.440270 0.441897 0.439888 0.441537 0.441082 0.437500 0.435100 0.436345 0.436643 0.439560 0.437590 0.434572 0.437955 0.437735 0.439423 0.434295 0.438650 0.437315 0.436385 0.441852 0.439563 0.441605 0.436642 0.436928 0.437922 0.435952 0.434057 0.435208 0.439333 0.435655 0.435192 0.433742 0.434400 0.440163 0.437748 0.436350 0.440468 0.435028 0.435025 0.436682 0.433225 0.438627 0.434825 
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008095 0.169208 0.218830 0.253540 0.286317 0.309610 0.325625 0.340628 0.352635 0.362860 0.373823 0.379720 0.380740 0.389807 0.397678 0.402618 0.405037 0.409435 0.411200 0.414258 0.418615 0.418075 0.422250 0.422708 0.421495 0.425750 0.430410 0.426858 0.428398 0.432862 0.430820 0.432447 0.432517 0.435878 0.433378 0.430945 0.433638 0.435215 0.433082 0.430885 0.439752 0.434478 0.436147 0.433347 0.433542 0.437105 0.437407 0.437720 0.434408 0.436698 0.435468 0.438545 0.434462 0.435858 0.435415 0.434235 0.436597 0.438977 0.437025 0.435262 0.433480 0.436470 0.433462 0.436750 0.437742 0.439815 0.437478 0.438677 0.437308 0.437437 0.433673 0.437098 0.437985 0.438725 0.439635 0.440160 0.436435 0.437850 0.433802 0.437033 0.435377 0.436570 0.437132 0.440265 0.433932 0.434822 0.436623 0.435623 0.438578 0.433918 0.437125 0.437452 0.437192 0.436745 0.439663 0.433977 0.434018 0.437357 0.435185 0.433010 0.436137 0.435745 0.434997 0.437795 0.438460 0.438707 0.438520 0.435707 0.436815 0.437535 0.435757 0.437992 0.435617 0.436940 0.434980 0.438412 0.432560 0.439122 0.438818 0.438895 0.433675 0.434858 0.436403 0.435410 0.434773 0.437418 0.432627 0.438195 0.434723 0.436200 0.433355 0.438625 0.437650 0.432790 0.436970 0.434880 0.435992 0.438130 0.438965 0.437875 0.437630 0.433387 0.440920 0.439400 0.438298 0.439535 0.434385 0.438475 0.436810 0.433447 0.433327 0.439590 0.440050 0.438713 0.438335 0.438070 0.440793 0.436395 0.434583 0.436435 0.437092 0.436358 0.432125 0.439057 0.434437 0.438975 0.436475 0.436022 0.438392 0.439265 0.441505 0.438153 0.436302 0.440970 0.438833 0.439173 0.441220 0.435708 0.435565 0.438255 0.435982 0.437820 0.433967 
