0.715 0.97854458	 0.02145542 0.00000000 0.00000000 0.00000000 15.00000000
0.716 0.97991175	 0.02008825 0.00000000 0.00000000 0.00000000 15.00000000
0.717 0.98083927	 0.01916072 0.00000000 0.00000000 0.00000000 15.00000000
0.718 0.98214618	 0.01785382 0.00000000 0.00000000 0.00000000 15.00000000
0.719 0.98303589	 0.01696411 0.00000000 0.00000000 0.00000000 15.00000000
0.720 0.98370890	 0.01629110 0.00000000 0.00000000 0.00000000 16.00000000
0.721 0.98455748	 0.01544252 0.00000000 0.00000000 0.00000000 15.00000000
0.722 0.98532584	 0.01467416 0.00000000 0.00000000 0.00000000 15.00000000
0.723 0.98616417	 0.01383582 0.00000000 0.00000000 0.00000000 15.00000000
0.724 0.98669066	 0.01330934 0.00000000 0.00000000 0.00000000 15.00000000
0.725 0.98722032	 0.01277968 0.00000000 0.00000000 0.00000000 15.00000000
0.726 0.98800475	 0.01199525 0.00000000 0.00000000 0.00000000 15.00000000
0.727 0.98843315	 0.01156685 0.00000000 0.00000000 0.00000000 15.00000000
0.728 0.98934064	 0.01065936 0.00000000 0.00000000 0.00000000 15.00000000
0.729 0.98964600	 0.01035400 0.00000000 0.00000000 0.00000000 15.00000000
0.730 0.99009423	 0.00990577 0.00000000 0.00000000 0.00000000 16.00000000
0.731 0.99067567	 0.00932433 0.00000000 0.00000000 0.00000000 15.00000000
0.732 0.99107270	 0.00892730 0.00000000 0.00000000 0.00000000 15.00000000
0.733 0.99137973	 0.00862028 0.00000000 0.00000000 0.00000000 15.00000000
0.734 0.99167793	 0.00832207 0.00000000 0.00000000 0.00000000 15.00000000
0.735 0.99202114	 0.00797886 0.00000000 0.00000000 0.00000000 15.00000000
0.736 0.99252589	 0.00747411 0.00000000 0.00000000 0.00000000 15.00000000
0.737 0.99261112	 0.00738888 0.00000000 0.00000000 0.00000000 15.00000000
0.738 0.99307322	 0.00692677 0.00000000 0.00000000 0.00000000 15.00000000
0.739 0.99315926	 0.00684074 0.00000000 0.00000000 0.00000000 15.00000000
0.740 0.99365389	 0.00634611 0.00000000 0.00000000 0.00000000 16.00000000
0.741 0.99396219	 0.00603781 0.00000000 0.00000000 0.00000000 15.00000000
0.742 0.99409480	 0.00590520 0.00000000 0.00000000 0.00000000 15.00000000
0.743 0.99445649	 0.00554351 0.00000000 0.00000000 0.00000000 15.00000000
0.744 0.99465100	 0.00534900 0.00000000 0.00000000 0.00000000 15.00000000
0.745 0.99489695	 0.00510305 0.00000000 0.00000000 0.00000000 15.00000000
0.746 0.99527554	 0.00472446 0.00000000 0.00000000 0.00000000 15.00000000
0.747 0.99535267	 0.00464732 0.00000000 0.00000000 0.00000000 15.00000000
0.748 0.99555923	 0.00444077 0.00000000 0.00000000 0.00000000 15.00000000
0.749 0.99570872	 0.00429128 0.00000000 0.00000000 0.00000000 15.00000000
0.750 0.99595757	 0.00404243 0.00000000 0.00000000 0.00000000 17.00000000
0.751 0.99602382	 0.00397618 0.00000000 0.00000000 0.00000000 15.00000000
0.752 0.99629466	 0.00370534 0.00000000 0.00000000 0.00000000 15.00000000
0.753 0.99631151	 0.00368849 0.00000000 0.00000000 0.00000000 15.00000000
0.754 0.99657915	 0.00342085 0.00000000 0.00000000 0.00000000 15.00000000
0.755 0.99677375	 0.00322625 0.00000000 0.00000000 0.00000000 15.00000000
0.756 0.99690147	 0.00309852 0.00000000 0.00000000 0.00000000 15.00000000
0.757 0.99705907	 0.00294093 0.00000000 0.00000000 0.00000000 15.00000000
0.758 0.99716920	 0.00283080 0.00000000 0.00000000 0.00000000 15.00000000
0.759 0.99732266	 0.00267734 0.00000000 0.00000000 0.00000000 15.00000000
0.760 0.99741315	 0.00258685 0.00000000 0.00000000 0.00000000 16.00000000
0.761 0.99757024	 0.00242976 0.00000000 0.00000000 0.00000000 15.00000000
0.762 0.99748907	 0.00251093 0.00000000 0.00000000 0.00000000 15.00000000
0.763 0.99768517	 0.00231482 0.00000000 0.00000000 0.00000000 15.00000000
0.764 0.99783068	 0.00216932 0.00000000 0.00000000 0.00000000 15.00000000
0.765 0.99810473	 0.00189527 0.00000000 0.00000000 0.00000000 15.00000000
0.766 0.99813927	 0.00186073 0.00000000 0.00000000 0.00000000 15.00000000
0.767 0.99815051	 0.00184949 0.00000000 0.00000000 0.00000000 15.00000000
0.768 0.99840291	 0.00159709 0.00000000 0.00000000 0.00000000 15.00000000
0.769 0.99847447	 0.00152553 0.00000000 0.00000000 0.00000000 15.00000000
0.770 0.99864664	 0.00135336 0.00000000 0.00000000 0.00000000 16.00000000
0.771 0.99896474	 0.00103526 0.00000000 0.00000000 0.00000000 15.00000000
0.772 0.99865207	 0.00134793 0.00000000 0.00000000 0.00000000 15.00000000
0.773 0.99878150	 0.00121850 0.00000000 0.00000000 0.00000000 15.00000000
0.774 0.99901297	 0.00098703 0.00000000 0.00000000 0.00000000 15.00000000
0.775 0.99906759	 0.00093241 0.00000000 0.00000000 0.00000000 15.00000000
0.776 0.99915281	 0.00084718 0.00000000 0.00000000 0.00000000 15.00000000
0.777 0.99933125	 0.00066875 0.00000000 0.00000000 0.00000000 15.00000000
0.778 0.99945184	 0.00054816 0.00000000 0.00000000 0.00000000 15.00000000
0.779 0.99939796	 0.00060204 0.00000000 0.00000000 0.00000000 15.00000000
0.780 0.99950189	 0.00049811 0.00000000 0.00000000 0.00000000 16.00000000
0.781 0.99960618	 0.00039382 0.00000000 0.00000000 0.00000000 15.00000000
0.782 0.99971390	 0.00028610 0.00000000 0.00000000 0.00000000 15.00000000
0.783 0.99980472	 0.00019528 0.00000000 0.00000000 0.00000000 15.00000000
0.784 0.99989792	 0.00010208 0.00000000 0.00000000 0.00000000 15.00000000
0.785 0.99984088	 0.00015912 0.00000000 0.00000000 0.00000000 15.00000000
0.786 0.99985855	 0.00014145 0.00000000 0.00000000 0.00000000 15.00000000
0.787 0.99990195	 0.00009805 0.00000000 0.00000000 0.00000000 15.00000000
