3.500000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
3.600000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
3.700000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
3.800000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
3.900000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.000000 0.500000 0.000000 0.000000 0.000000 1.000000 58.000000
4.010000 0.500000 0.000000 0.000000 0.000000 1.000000 49.000000
4.020000 0.500000 0.000000 0.000000 0.000000 1.000000 49.000000
4.030000 0.500000 0.000000 0.000000 0.000000 1.000000 50.000000
4.040000 0.500000 0.000000 0.000000 0.000000 1.000000 50.000000
4.050000 0.500000 0.000000 0.000000 0.000000 1.000000 49.000000
4.060000 0.500000 0.000000 0.000000 0.000000 1.000000 47.000000
4.070000 0.500000 0.000000 0.000000 0.000000 1.000000 43.000000
4.080000 0.500000 0.000000 0.000000 0.000000 1.000000 39.000000
4.090000 0.500000 0.000000 0.000000 0.000000 1.000000 33.000000
4.100000 0.500000 0.000000 0.000000 0.000000 1.000000 38.000000
4.110000 0.500000 0.000000 0.000000 0.000000 1.000000 25.000000
4.120000 0.500000 0.000000 0.000000 0.000000 1.000000 21.000000
4.130000 0.500000 0.000000 0.000000 0.000000 1.000000 16.000000
4.140000 0.500000 0.000000 0.000000 0.000000 1.000000 14.000000
4.150000 0.500000 0.000000 0.000000 0.000000 1.000000 14.000000
4.160000 0.500000 0.000000 0.000000 0.000000 1.000000 14.000000
4.170000 0.500000 0.000000 0.000000 0.000000 1.000000 12.000000
4.180000 0.500000 0.000000 0.000000 0.000000 1.000000 12.000000
4.190000 0.500000 0.000000 0.000000 0.000000 1.000000 11.000000
4.200000 0.500000 0.000000 0.000000 0.000000 1.000000 20.000000
4.210000 0.500000 0.000000 0.000000 0.000000 1.000000 9.000000
4.220000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.230000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.240000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.250000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.260000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.270000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.280000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.290000 0.500000 0.000000 0.000000 0.000000 1.000000 10.000000
4.300000 0.500000 0.000000 0.000000 0.000000 1.000000 20.000000
4.310000 0.500000 0.000000 0.016653 0.033986 0.983348 10.000000
4.320000 0.500000 0.000000 0.116708 0.013369 0.883292 9.000000
4.330000 0.500000 0.000000 0.141070 0.010811 0.858930 10.000000
4.340000 0.500000 0.000000 0.160980 0.011411 0.839020 10.000000
4.350000 0.500000 0.000000 0.185762 0.009716 0.814238 10.000000
4.360000 0.500000 0.000000 0.205195 0.008054 0.794805 10.000000
4.370000 0.500000 0.000000 0.218055 0.014649 0.781945 10.000000
4.380000 0.500000 0.000000 0.235053 0.008332 0.764948 10.000000
4.390000 0.500000 0.000000 0.251763 0.010962 0.748237 10.000000
4.400000 0.500000 0.000000 0.263780 0.010884 0.736220 20.000000
4.410000 0.500000 0.000000 0.273238 0.014954 0.726762 10.000000
4.420000 0.500000 0.000000 0.283510 0.007510 0.716490 10.000000
4.430000 0.500000 0.000000 0.293925 0.009214 0.706075 10.000000
4.440000 0.500000 0.000000 0.306255 0.011183 0.693745 10.000000
4.450000 0.500000 0.000000 0.308352 0.010772 0.691647 10.000000
4.460000 0.500000 0.000000 0.320282 0.009324 0.679717 10.000000
4.470000 0.500000 0.000000 0.333835 0.008186 0.666165 10.000000
4.480000 0.500000 0.000000 0.345083 0.009845 0.654917 9.000000
4.490000 0.500000 0.000000 0.352237 0.008903 0.647763 10.000000
4.500000 0.500000 0.000000 0.359329 0.005814 0.640671 20.000000
4.510000 0.500000 0.000000 0.370217 0.003742 0.629782 10.000000
4.520000 0.500000 0.000000 0.374890 0.007426 0.625110 10.000000
4.530000 0.500000 0.000000 0.377103 0.005844 0.622897 9.000000
4.540000 0.500000 0.000000 0.392923 0.006888 0.607078 10.000000
4.550000 0.500000 0.000000 0.398597 0.002831 0.601403 10.000000
4.560000 0.500000 0.000000 0.402255 0.009281 0.597745 10.000000
4.570000 0.500000 0.000000 0.409132 0.006980 0.590868 10.000000
4.580000 0.500000 0.000000 0.415865 0.008185 0.584135 10.000000
4.590000 0.500000 0.000000 0.426858 0.008663 0.573142 10.000000
4.600000 0.500000 0.000000 0.430332 0.007818 0.569667 20.000000
4.610000 0.500000 0.000000 0.435720 0.007143 0.564280 10.000000
4.620000 0.500000 0.000000 0.441900 0.010010 0.558100 10.000000
4.630000 0.500000 0.000000 0.448200 0.008910 0.551800 10.000000
4.640000 0.500000 0.000000 0.454525 0.008814 0.545475 10.000000
4.650000 0.500000 0.000000 0.458395 0.006279 0.541605 10.000000
4.660000 0.500000 0.000000 0.464113 0.005551 0.535887 10.000000
4.670000 0.500000 0.000000 0.468745 0.005414 0.531255 10.000000
4.680000 0.500000 0.000000 0.483088 0.006279 0.516913 10.000000
4.690000 0.500000 0.000000 0.476227 0.006197 0.523772 10.000000
4.700000 0.500000 0.000000 0.489136 0.007592 0.510864 20.000000
4.710000 0.500000 0.000000 0.494897 0.005557 0.505103 10.000000
4.720000 0.500000 0.000000 0.500378 0.007268 0.499622 10.000000
4.730000 0.500000 0.000000 0.502938 0.006145 0.497063 10.000000
4.740000 0.500000 0.000000 0.510835 0.005540 0.489165 10.000000
4.750000 0.500000 0.000000 0.513240 0.006412 0.486760 10.000000
4.760000 0.500000 0.000000 0.518182 0.003340 0.481818 10.000000
4.770000 0.500000 0.000000 0.525895 0.006884 0.474105 10.000000
4.780000 0.500000 0.000000 0.531600 0.006191 0.468400 10.000000
4.790000 0.500000 0.000000 0.536525 0.005919 0.463475 10.000000
4.800000 0.500000 0.000000 0.543964 0.007640 0.456036 19.000000
4.810000 0.500000 0.000000 0.545540 0.004518 0.454460 10.000000
4.820000 0.500000 0.000000 0.549573 0.007839 0.450427 10.000000
4.830000 0.500000 0.000000 0.556332 0.004354 0.443667 10.000000
4.840000 0.500000 0.000000 0.558368 0.007093 0.441632 10.000000
4.850000 0.500000 0.000000 0.566333 0.006655 0.433667 10.000000
4.860000 0.500000 0.000000 0.570815 0.006715 0.429185 10.000000
4.870000 0.500000 0.000000 0.574367 0.004291 0.425633 10.000000
4.880000 0.500000 0.000000 0.581512 0.002712 0.418488 2.000000
4.900000 0.500000 0.000000 0.591982 0.003844 0.408017 10.000000
5.000000 0.500000 0.000000 0.637508 0.004166 0.362492 10.000000
5.100000 0.500000 0.000000 0.680003 0.004635 0.319997 10.000000
5.200000 0.500000 0.000000 0.724542 0.002705 0.275458 10.000000
5.300000 0.500000 0.000000 0.763465 0.004681 0.236535 10.000000
5.400000 0.500000 0.000000 0.803610 0.005101 0.196390 10.000000
5.500000 0.500000 0.000000 0.834817 0.003478 0.165182 10.000000
5.600000 0.500000 0.000000 0.869173 0.003100 0.130828 10.000000
5.700000 0.500000 0.000000 0.894770 0.002150 0.105230 10.000000
5.800000 0.500000 0.000000 0.917860 0.001549 0.082140 10.000000
5.900000 0.500000 0.000000 0.937285 0.001906 0.062715 10.000000
6.000000 0.500000 0.000000 0.951190 0.001001 0.048810 10.000000
