4.200000 0.000000 3.000000 0.000051 0.999949 0.000000 2.063465 0.000000 0.000050 100 
4.210000 0.000000 3.000000 0.000054 0.999946 0.000000 2.094079 0.010852 0.000052 85 
4.220000 0.000000 3.000000 0.000077 0.999923 0.000000 1.986948 0.024501 0.000236 90 
4.230000 0.000000 3.000000 0.000156 0.999844 0.000000 2.312995 0.021552 0.000930 95 
4.240000 0.000000 3.000000 0.000056 0.999944 0.000000 2.244255 0.001321 0.000050 88 
4.250000 0.000000 3.000000 0.000053 0.999947 0.000000 2.239852 0.000000 0.000050 92 
4.260000 0.000000 3.000000 0.000055 0.999945 0.000000 2.236714 0.000000 0.000050 91 
4.270000 0.000000 3.000000 0.000048 0.999952 0.000000 1.852538 0.000000 0.000050 92 
4.280000 0.000000 3.000000 0.000048 0.999952 0.000000 2.045249 0.000000 0.000050 97 
4.290000 0.000000 3.000000 0.000055 0.999945 0.000000 2.153114 0.000000 0.000050 95 
4.300000 0.000000 3.000000 0.000054 0.999946 0.000000 2.206673 0.000000 0.000050 96 
4.310000 0.000000 3.000000 0.001453 0.998547 0.000000 1.549029 0.001399 0.011137 93 
4.320000 0.000000 3.000000 0.001536 0.998464 0.000000 1.917967 0.017932 0.014378 95 
4.330000 0.000000 3.000000 0.003135 0.996865 0.000000 1.877919 0.001025 0.021185 95 
4.340000 0.000000 3.000000 0.001074 0.998926 0.000000 2.016914 0.014315 0.009934 96 
4.350000 0.000000 3.000000 0.003960 0.996040 0.000000 1.620234 0.000940 0.026921 96 
4.360000 0.000000 3.000000 0.004623 0.995377 0.000000 2.027315 0.000266 0.031501 97 
4.370000 0.000000 3.000000 0.004460 0.995540 0.000000 1.994490 0.016975 0.030494 95 
4.380000 0.000000 3.000000 0.008649 0.991351 0.000000 1.731486 0.000646 0.041779 97 
4.390000 0.000000 3.000000 0.012812 0.987188 0.000000 1.649608 0.002245 0.053951 92 
4.400000 0.000000 3.000000 0.012940 0.987060 0.000000 1.650659 0.004597 0.054637 95 
4.410000 0.000000 3.000000 0.011742 0.988258 0.000000 1.718960 0.001340 0.052136 94 
4.420000 0.000000 3.000000 0.021709 0.978291 0.000000 1.697192 0.011793 0.070993 96 
4.430000 0.000000 3.000000 0.024505 0.975495 0.000000 1.662348 0.004232 0.074834 98 
4.440000 0.000000 3.000000 0.023818 0.976182 0.000000 1.534443 0.002211 0.078652 95 
4.450000 0.000000 3.000000 0.021578 0.978422 0.000000 1.730567 0.003221 0.072891 94 
4.460000 0.000000 3.000000 0.024064 0.975936 0.000000 1.773139 0.005131 0.078197 91 
4.470000 0.000000 3.000000 0.029242 0.970758 0.000000 1.816762 0.004664 0.086014 93 
4.480000 0.000000 3.000000 0.032703 0.967297 0.000000 1.552749 0.004214 0.092016 96 
4.490000 0.000000 3.000000 0.016464 0.983536 0.000000 1.843315 0.001513 0.071496 97 
4.500000 0.000000 3.000000 0.032058 0.967942 0.000000 1.612829 0.032037 0.093439 98 
4.510000 0.000000 3.000000 0.021608 0.978392 0.000000 1.584752 0.003413 0.075463 97 
4.520000 0.000000 3.000000 0.050869 0.949131 0.000000 1.388188 0.006988 0.112239 99 
4.530000 0.000000 3.000000 0.044848 0.955152 0.000000 1.983236 0.006634 0.111346 97 
4.540000 0.000000 3.000000 0.056752 0.943248 0.000000 1.825378 0.017770 0.130001 97 
4.550000 0.000000 3.000000 0.061156 0.938844 0.000000 1.639895 0.005755 0.135154 98 
4.560000 0.000000 3.000000 0.070610 0.929390 0.000000 1.768303 0.006140 0.130188 97 
4.570000 0.000000 3.000000 0.100743 0.899257 0.000000 1.779243 0.012476 0.162789 97 
4.580000 0.000000 3.000000 0.092108 0.907892 0.000000 1.527024 0.009817 0.148461 94 
4.590000 0.000000 3.000000 0.075360 0.924640 0.000000 2.102943 0.004398 0.138614 97 
4.600000 0.000000 3.000000 0.103212 0.896788 0.000000 1.815319 0.012933 0.159241 99 
4.610000 0.000000 3.000000 0.106025 0.893975 0.000000 1.361856 0.015172 0.153162 100 
4.620000 0.000000 3.000000 0.107046 0.892954 0.000000 1.482248 0.009866 0.159303 100 
4.630000 0.000000 3.000000 0.122470 0.877530 0.000000 1.421464 0.012577 0.166758 100 
4.640000 0.000000 3.000000 0.117763 0.882237 0.000000 1.655583 0.026003 0.166676 97 
4.650000 0.000000 3.000000 0.126156 0.873844 0.000000 1.477186 0.015954 0.159223 98 
4.660000 0.000000 3.000000 0.147900 0.852100 0.000000 1.543253 0.018927 0.172698 95 
4.670000 0.000000 3.000000 0.130296 0.869704 0.000000 1.660266 0.012908 0.174931 99 
4.680000 0.000000 3.000000 0.170171 0.829829 0.000000 1.337628 0.021224 0.178076 100 
4.690000 0.000000 3.000000 0.181331 0.818669 0.000000 1.556756 0.033490 0.168322 98 
4.700000 0.000000 3.000000 0.199968 0.800032 0.000000 1.471416 0.039816 0.168980 98 
4.710000 0.000000 3.000000 0.175170 0.824830 0.000000 1.516210 0.050546 0.154014 95 
4.720000 0.000000 3.000000 0.184707 0.815293 0.000000 1.445220 0.041826 0.170750 99 
4.730000 0.000000 3.000000 0.222372 0.777628 0.000000 1.411544 0.058533 0.157380 98 
