1.290 0.96133542	 0.03866459 0.00000000 0.00000000 0.00000000 12.00000000
1.300 0.93014536	 0.06985464 0.00000000 0.00000000 0.00000000 35.00000000
1.310 0.87429792	 0.12570208 0.00000000 0.00000000 0.00000000 12.00000000
1.320 0.80127500	 0.19872500 0.00000000 0.00000000 0.00000000 13.00000000
1.330 0.72926875	 0.27073125 0.00000000 0.00000000 0.00000000 12.00000000
1.340 0.67242788	 0.32757212 0.00000000 0.00000000 0.00000000 13.00000000
1.350 0.62973628	 0.37026372 0.00000000 0.00000000 0.00000000 41.00000000
1.360 0.59779231	 0.40220769 0.00000000 0.00000000 0.00000000 13.00000000
1.370 0.57166042	 0.42833958 0.00000000 0.00000000 0.00000000 12.00000000
1.380 0.55218077	 0.44781923 0.00000000 0.00000000 0.00000000 13.00000000
1.390 0.53512812	 0.46487188 0.00000000 0.00000000 0.00000000 12.00000000
1.400 0.52031607	 0.47968393 0.00000000 0.00000000 0.00000000 35.00000000
1.410 0.50730729	 0.49269271 0.00000000 0.00000000 0.00000000 12.00000000
1.420 0.49519615	 0.50480385 0.00000000 0.00000000 0.00000000 13.00000000
1.430 0.48341146	 0.51658854 0.00000000 0.00000000 0.00000000 12.00000000
1.440 0.46916154	 0.53083846 0.00000000 0.00000000 0.00000000 13.00000000
1.450 0.45449543	 0.54550458 0.00000000 0.00000000 0.00000000 41.00000000
1.460 0.43727308	 0.56272692 0.00000000 0.00000000 0.00000000 13.00000000
1.470 0.42019479	 0.57980521 0.00000000 0.00000000 0.00000000 12.00000000
1.480 0.40025769	 0.59974231 0.00000000 0.00000000 0.00000000 13.00000000
1.490 0.37941771	 0.62058229 0.00000000 0.00000000 0.00000000 12.00000000
1.500 0.35689179	 0.64310821 0.00000000 0.00000000 0.00000000 35.00000000
1.510 0.33524479	 0.66475521 0.00000000 0.00000000 0.00000000 12.00000000
1.520 0.31415865	 0.68584135 0.00000000 0.00000000 0.00000000 13.00000000
1.530 0.29546979	 0.70453021 0.00000000 0.00000000 0.00000000 12.00000000
1.540 0.27686442	 0.72313558 0.00000000 0.00000000 0.00000000 13.00000000
1.550 0.26160945	 0.73839055 0.00000000 0.00000000 0.00000000 41.00000000
1.560 0.24906539	 0.75093461 0.00000000 0.00000000 0.00000000 13.00000000
1.570 0.23822083	 0.76177917 0.00000000 0.00000000 0.00000000 12.00000000
1.580 0.22826923	 0.77173077 0.00000000 0.00000000 0.00000000 13.00000000
