0.702 0.42858750	 0.57141250 0.00000000 0.00000000 0.00000000 12.00000000
0.703 0.43019583	 0.56980417 0.00000000 0.00000000 0.00000000 12.00000000
0.704 0.42712083	 0.57287917 0.00000000 0.00000000 0.00000000 12.00000000
0.705 0.43152604	 0.56847396 0.00000000 0.00000000 0.00000000 12.00000000
0.706 0.43216146	 0.56783854 0.00000000 0.00000000 0.00000000 12.00000000
0.707 0.42982604	 0.57017396 0.00000000 0.00000000 0.00000000 12.00000000
0.708 0.43053646	 0.56946354 0.00000000 0.00000000 0.00000000 12.00000000
0.709 0.43267708	 0.56732292 0.00000000 0.00000000 0.00000000 12.00000000
0.710 0.43248461	 0.56751539 0.00000000 0.00000000 0.00000000 13.00000000
0.711 0.43374063	 0.56625937 0.00000000 0.00000000 0.00000000 12.00000000
0.712 0.42982604	 0.57017396 0.00000000 0.00000000 0.00000000 12.00000000
0.713 0.43184375	 0.56815625 0.00000000 0.00000000 0.00000000 12.00000000
0.714 0.43350625	 0.56649375 0.00000000 0.00000000 0.00000000 12.00000000
0.715 0.43113125	 0.56886875 0.00000000 0.00000000 0.00000000 12.00000000
0.716 0.43331250	 0.56668750 0.00000000 0.00000000 0.00000000 12.00000000
0.717 0.43444792	 0.56555208 0.00000000 0.00000000 0.00000000 12.00000000
0.718 0.43686875	 0.56313125 0.00000000 0.00000000 0.00000000 12.00000000
0.719 0.43336562	 0.56663438 0.00000000 0.00000000 0.00000000 12.00000000
0.720 0.43597788	 0.56402212 0.00000000 0.00000000 0.00000000 13.00000000
0.721 0.43568542	 0.56431458 0.00000000 0.00000000 0.00000000 12.00000000
0.722 0.43323125	 0.56676875 0.00000000 0.00000000 0.00000000 12.00000000
0.723 0.43671458	 0.56328542 0.00000000 0.00000000 0.00000000 12.00000000
0.724 0.43260729	 0.56739271 0.00000000 0.00000000 0.00000000 12.00000000
0.725 0.43580417	 0.56419583 0.00000000 0.00000000 0.00000000 12.00000000
0.726 0.43565625	 0.56434375 0.00000000 0.00000000 0.00000000 12.00000000
0.727 0.43555625	 0.56444375 0.00000000 0.00000000 0.00000000 12.00000000
0.728 0.43722604	 0.56277396 0.00000000 0.00000000 0.00000000 12.00000000
0.729 0.43756042	 0.56243958 0.00000000 0.00000000 0.00000000 12.00000000
0.730 0.43741538	 0.56258462 0.00000000 0.00000000 0.00000000 13.00000000
0.731 0.43814687	 0.56185313 0.00000000 0.00000000 0.00000000 12.00000000
0.732 0.43783646	 0.56216354 0.00000000 0.00000000 0.00000000 12.00000000
0.733 0.43791667	 0.56208333 0.00000000 0.00000000 0.00000000 12.00000000
0.734 0.43833750	 0.56166250 0.00000000 0.00000000 0.00000000 12.00000000
0.735 0.43521979	 0.56478021 0.00000000 0.00000000 0.00000000 12.00000000
0.736 0.43719479	 0.56280521 0.00000000 0.00000000 0.00000000 12.00000000
0.737 0.43575521	 0.56424479 0.00000000 0.00000000 0.00000000 12.00000000
0.738 0.43590104	 0.56409896 0.00000000 0.00000000 0.00000000 12.00000000
0.739 0.44101875	 0.55898125 0.00000000 0.00000000 0.00000000 12.00000000
0.740 0.43792115	 0.56207885 0.00000000 0.00000000 0.00000000 13.00000000
0.741 0.43803646	 0.56196354 0.00000000 0.00000000 0.00000000 12.00000000
0.742 0.43980833	 0.56019167 0.00000000 0.00000000 0.00000000 12.00000000
0.743 0.43817187	 0.56182813 0.00000000 0.00000000 0.00000000 12.00000000
0.744 0.43944062	 0.56055937 0.00000000 0.00000000 0.00000000 12.00000000
0.745 0.43967292	 0.56032708 0.00000000 0.00000000 0.00000000 12.00000000
0.746 0.43988333	 0.56011667 0.00000000 0.00000000 0.00000000 12.00000000
0.747 0.43876458	 0.56123542 0.00000000 0.00000000 0.00000000 12.00000000
0.748 0.44227396	 0.55772604 0.00000000 0.00000000 0.00000000 12.00000000
0.749 0.43753750	 0.56246250 0.00000000 0.00000000 0.00000000 12.00000000
0.750 0.43761964	 0.56238036 0.00000000 0.00000000 0.00000000 14.00000000
0.751 0.44127396	 0.55872604 0.00000000 0.00000000 0.00000000 12.00000000
0.752 0.44089062	 0.55910938 0.00000000 0.00000000 0.00000000 12.00000000
0.753 0.44083958	 0.55916042 0.00000000 0.00000000 0.00000000 12.00000000
0.754 0.43903438	 0.56096562 0.00000000 0.00000000 0.00000000 12.00000000
0.755 0.44261667	 0.55738334 0.00000000 0.00000000 0.00000000 12.00000000
0.756 0.44159792	 0.55840208 0.00000000 0.00000000 0.00000000 12.00000000
0.757 0.44293646	 0.55706354 0.00000000 0.00000000 0.00000000 12.00000000
0.758 0.44345521	 0.55654479 0.00000000 0.00000000 0.00000000 12.00000000
0.759 0.44251250	 0.55748750 0.00000000 0.00000000 0.00000000 12.00000000
0.760 0.44388558	 0.55611442 0.00000000 0.00000000 0.00000000 13.00000000
0.761 0.44413958	 0.55586042 0.00000000 0.00000000 0.00000000 12.00000000
0.762 0.44579063	 0.55420937 0.00000000 0.00000000 0.00000000 12.00000000
0.763 0.44544479	 0.55455521 0.00000000 0.00000000 0.00000000 12.00000000
0.764 0.44455937	 0.55544063 0.00000000 0.00000000 0.00000000 12.00000000
0.765 0.44899375	 0.55100625 0.00000000 0.00000000 0.00000000 12.00000000
0.766 0.44693229	 0.55306771 0.00000000 0.00000000 0.00000000 12.00000000
0.767 0.44929062	 0.55070937 0.00000000 0.00000000 0.00000000 12.00000000
0.768 0.44886146	 0.55113854 0.00000000 0.00000000 0.00000000 12.00000000
0.769 0.44931042	 0.55068959 0.00000000 0.00000000 0.00000000 12.00000000
0.770 0.45136731	 0.54863269 0.00000000 0.00000000 0.00000000 13.00000000
0.771 0.45035729	 0.54964271 0.00000000 0.00000000 0.00000000 12.00000000
0.772 0.45207917	 0.54792083 0.00000000 0.00000000 0.00000000 12.00000000
0.773 0.45199375	 0.54800625 0.00000000 0.00000000 0.00000000 12.00000000
0.774 0.45345208	 0.54654792 0.00000000 0.00000000 0.00000000 12.00000000
