1.300 0.42522426	 0.57477574 0.00000000 0.00000000 0.00000000 17.00000000
1.310 0.39140179	 0.60859821 0.00000000 0.00000000 0.00000000 14.00000000
1.320 0.34257750	 0.65742250 0.00000000 0.00000000 0.00000000 15.00000000
1.330 0.28896429	 0.71103571 0.00000000 0.00000000 0.00000000 14.00000000
1.340 0.22713833	 0.77286167 0.00000000 0.00000000 0.00000000 15.00000000
1.350 0.15587678	 0.84412322 0.00000000 0.00000000 0.00000000 14.00000000
1.355 0.10918625	 0.89081375 0.00000000 0.00000000 0.00000000 10.00000000
1.356 0.09533500	 0.90466500 0.00000000 0.00000000 0.00000000 10.00000000
1.357 0.07872000	 0.92128000 0.00000000 0.00000000 0.00000000 10.00000000
1.358 0.03601000	 0.96399000 0.00000000 0.00000000 0.00000000 10.00000000
1.360 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 15.00000000
1.370 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 14.00000000
1.380 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 14.00000000
1.390 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 13.00000000
1.400 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 16.00000000
1.410 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.420 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 12.00000000
1.430 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.440 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 12.00000000
1.450 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.460 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 12.00000000
1.470 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.480 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 12.00000000
1.490 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.500 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 14.00000000
1.510 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.520 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.530 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.540 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.550 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.560 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
