1.930 0.28444274	 0.71555726 0.00000000 0.00000000 0.00000000 11.00000000
1.940 0.26957764	 0.73042236 0.00000000 0.00000000 0.00000000 13.00000000
1.950 0.25203754	 0.74796246 0.00000000 0.00000000 0.00000000 16.00000000
1.960 0.22850078	 0.77149922 0.00000000 0.00000000 0.00000000 13.00000000
1.970 0.19805151	 0.80194849 0.00000000 0.00000000 0.00000000 11.00000000
1.980 0.15745928	 0.84254072 0.00000000 0.00000000 0.00000000 13.00000000
1.982 0.14736814	 0.85263186 0.00000000 0.00000000 0.00000000 10.00000000
1.985 0.12854216	 0.87145784 0.00000000 0.00000000 0.00000000 10.00000000
1.987 0.11329326	 0.88670674 0.00000000 0.00000000 0.00000000 10.00000000
1.990 0.08828957	 0.91171043 0.00000000 0.00000000 0.00000000 11.00000000
1.991 0.07945601	 0.92054399 0.00000000 0.00000000 0.00000000 10.00000000
1.992 0.06440851	 0.93559149 0.00000000 0.00000000 0.00000000 10.00000000
1.993 0.05266449	 0.94733551 0.00000000 0.00000000 0.00000000 10.00000000
1.994 0.01485096	 0.98514904 0.00000000 0.00000000 0.00000000 10.00000000
1.995 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 10.00000000
2.000 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 27.00000000
