4.200000 0.000000 1.000000 0.000191 0.999809 0.000000 1.144548 0.075240 0.000719 100 
4.210000 0.000000 1.000000 0.000121 0.999879 0.000000 1.216393 0.073302 0.000332 93 
4.220000 0.000000 1.000000 0.000089 0.999911 0.000000 1.179495 0.045313 0.000253 92 
4.230000 0.000000 1.000000 0.000192 0.999808 0.000000 1.103838 0.061200 0.000997 84 
4.240000 0.000000 1.000000 0.000190 0.999810 0.000000 0.999041 0.014566 0.000921 94 
4.250000 0.000000 1.000000 0.000058 0.999942 0.000000 1.177610 0.051101 0.000074 95 
4.260000 0.000000 1.000000 0.000299 0.999701 0.000000 1.310580 0.107393 0.001693 93 
4.270000 0.000000 1.000000 0.000692 0.999308 0.000000 1.130964 0.095165 0.003389 95 
4.280000 0.000000 1.000000 0.000803 0.999197 0.000000 1.031023 0.068240 0.004346 97 
4.290000 0.000000 1.000000 0.001581 0.998419 0.000000 0.899168 0.058120 0.008347 95 
4.300000 0.000000 1.000000 0.021104 0.978896 0.000000 1.059220 0.071008 0.036967 92 
4.310000 0.000000 1.000000 0.071388 0.928612 0.000000 0.664483 0.071718 0.055841 90 
4.320000 0.000000 1.000000 0.113538 0.886462 0.000000 0.538157 0.037235 0.055892 91 
4.330000 0.000000 1.000000 0.144759 0.855241 0.000000 0.516432 0.029071 0.049973 95 
4.340000 0.000000 1.000000 0.168611 0.831389 0.000000 0.504072 0.022778 0.045316 94 
4.350000 0.000000 1.000000 0.191713 0.808287 0.000000 0.461813 0.022219 0.038754 97 
4.360000 0.000000 1.000000 0.209265 0.790735 0.000000 0.490979 0.030557 0.033698 94 
4.370000 0.000000 1.000000 0.224365 0.775635 0.000000 0.477804 0.024314 0.021361 93 
4.380000 0.000000 1.000000 0.230015 0.769985 0.000000 0.546739 0.022125 0.043872 96 
4.390000 0.000000 1.000000 0.247746 0.752254 0.000000 0.494201 0.022446 0.014552 95 
4.400000 0.000000 1.000000 0.254748 0.745252 0.000000 0.505161 0.025572 0.016311 97 
4.410000 0.000000 1.000000 0.261980 0.738020 0.000000 0.516975 0.021377 0.017189 97 
4.420000 0.000000 1.000000 0.267040 0.732960 0.000000 0.529953 0.022656 0.017879 95 
4.430000 0.000000 1.000000 0.275967 0.724033 0.000000 0.534056 0.022812 0.020022 98 
4.440000 0.000000 1.000000 0.282983 0.717017 0.000000 0.543567 0.023882 0.017804 96 
4.450000 0.000000 1.000000 0.290026 0.709974 0.000000 0.551616 0.021951 0.017178 95 
4.460000 0.000000 1.000000 0.286873 0.713127 0.000000 0.575634 0.022253 0.019591 95 
4.470000 0.000000 1.000000 0.293848 0.706152 0.000000 0.583362 0.022676 0.017509 93 
4.480000 0.000000 1.000000 0.294743 0.705257 0.000000 0.598922 0.017372 0.023527 98 
4.490000 0.000000 1.000000 0.298780 0.701220 0.000000 0.610740 0.024088 0.021340 96 
4.500000 0.000000 1.000000 0.302226 0.697774 0.000000 0.623442 0.022445 0.018491 97 
4.510000 0.000000 1.000000 0.300099 0.699901 0.000000 0.644903 0.020192 0.021573 92 
4.520000 0.000000 1.000000 0.298861 0.701139 0.000000 0.664247 0.018286 0.023602 98 
4.530000 0.000000 1.000000 0.301020 0.698980 0.000000 0.679159 0.022727 0.020086 94 
4.540000 0.000000 1.000000 0.298994 0.701006 0.000000 0.700864 0.020964 0.023359 99 
4.550000 0.000000 1.000000 0.294915 0.705085 0.000000 0.724543 0.021909 0.027474 94 
4.560000 0.000000 1.000000 0.298011 0.701989 0.000000 0.739174 0.021071 0.023809 97 
4.570000 0.000000 1.000000 0.296136 0.703864 0.000000 0.760708 0.019679 0.028073 93 
4.580000 0.000000 1.000000 0.284957 0.715043 0.000000 0.798654 0.029227 0.029872 97 
4.590000 0.000000 1.000000 0.289386 0.710614 0.000000 0.812620 0.022150 0.028029 97 
4.600000 0.000000 1.000000 0.289199 0.710801 0.000000 0.835338 0.020440 0.028526 94 
4.610000 0.000000 1.000000 0.281009 0.718991 0.000000 0.870848 0.017112 0.028276 98 
4.620000 0.000000 1.000000 0.275634 0.724366 0.000000 0.902286 0.019358 0.030853 98 
4.630000 0.000000 1.000000 0.271675 0.728325 0.000000 0.933308 0.019885 0.034662 96 
4.640000 0.000000 1.000000 0.272030 0.727970 0.000000 0.960928 0.023229 0.031957 95 
4.650000 0.000000 1.000000 0.270301 0.729699 0.000000 0.990843 0.023630 0.029368 95 
4.660000 0.000000 1.000000 0.262495 0.737505 0.000000 1.033212 0.031439 0.033456 100 
4.670000 0.000000 1.000000 0.258661 0.741339 0.000000 1.072339 0.029329 0.038546 97 
4.680000 0.000000 1.000000 0.263606 0.736394 0.000000 1.101989 0.050800 0.048392 96 
4.690000 0.000000 1.000000 0.268440 0.731560 0.000000 1.135314 0.076845 0.055377 97 
4.700000 0.000000 1.000000 0.273191 0.726809 0.000000 1.171120 0.115664 0.065829 95 
4.710000 0.000000 1.000000 0.287252 0.712748 0.000000 1.200761 0.174343 0.088754 94 
4.720000 0.000000 1.000000 0.301294 0.698706 0.000000 1.227691 0.197752 0.097615 95 
4.730000 0.000000 1.000000 0.330917 0.669083 0.000000 1.242385 0.307474 0.109176 96 
4.740000 0.000000 1.000000 0.359927 0.640073 0.000000 1.255835 0.397518 0.105572 90 
4.750000 0.000000 1.000000 0.378797 0.621203 0.000000 1.291416 0.465252 0.102337 95 
4.760000 0.000000 1.000000 0.392146 0.607854 0.000000 1.321747 0.513820 0.105554 99 
4.770000 0.000000 1.000000 0.412724 0.587276 0.000000 1.345491 0.577652 0.093360 97 
4.780000 0.000000 1.000000 0.424222 0.575778 0.000000 1.401450 0.640388 0.095985 96 
4.790000 0.000000 1.000000 0.449391 0.550609 0.000000 1.421363 0.737382 0.083152 97 
4.800000 0.000000 1.000000 0.445971 0.554029 0.000000 1.497398 0.770105 0.095001 99 
4.810000 0.000000 1.000000 0.435056 0.564944 0.000000 1.586039 0.766175 0.084598 95 
4.820000 0.000000 1.000000 0.436232 0.563768 0.000000 1.678538 0.787054 0.082433 98 
4.830000 0.000000 1.000000 0.441503 0.558497 0.000000 1.748617 0.828619 0.085820 91 
4.840000 0.000000 1.000000 0.452286 0.547714 0.000000 1.823661 0.912090 0.085701 97 
4.850000 0.000000 1.000000 0.440713 0.559287 0.000000 1.967254 0.972109 0.094607 95 
4.860000 0.000000 1.000000 0.429756 0.570244 0.000000 2.123284 0.934028 0.079348 96 
4.870000 0.000000 1.000000 0.434190 0.565810 0.000000 2.283723 1.026647 0.085209 95 
4.880000 0.000000 1.000000 0.412998 0.587002 0.000000 2.483197 0.901892 0.084318 99 
4.890000 0.000000 1.000000 0.444262 0.555738 0.000000 2.723846 1.309625 0.073029 95 
4.900000 0.000000 1.000000 0.480924 0.519076 0.000000 2.982683 1.730644 0.041016 97 
