4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.30897 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 0.850849 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 0.889319 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.000983407 0.999017 0 1.24697 1.08339 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.000922493 0.999078 0 1.12827 0.969197 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.07867 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 0.864804 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.54126 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.44136 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.55352 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.01669 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.12855 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.8285 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.5658 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.6778 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.84161 0 
4.200000 0.000000 1.000000 0.00474566 0.995254 0 0.642952 0.732113 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.6238 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.23417 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.12615 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.6891 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.88282 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.000383693 0.999616 0 2.14037 1.74518 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.04323 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 0.871016 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.00129412 0.998706 0 1.37007 1.58491 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.18535 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.3044 0 
4.200000 0.000000 1.000000 0.00029468 0.999705 0 2.7174 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.18828 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.15641 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.5898 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.68527 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.72061 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.78833 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.07689 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.52281 0 
4.200000 0.000000 1.000000 0.00523089 0.994769 0 0.588756 0.556251 
4.200000 0.000000 1.000000 0.0001 0.9999 0 1.75492 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.62646 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.14964 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.44858 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.79043 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.06272 0 
4.200000 0.000000 1.000000 0.00113644 0.998864 0 0.98018 0.852948 
4.200000 0.000000 1.000000 0.0001 0.9999 0 2.0724 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 0.961961 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 3.00784 0 
4.200000 0.000000 1.000000 0.0001 0.9999 0 4.48873 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.200000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.00175484 0.998245 0 1.18819 1.02203 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.61369 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 3.41486 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 3.01371 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 0.864804 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.62085 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.61173 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.09341 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.54122 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 0.663614 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.6778 0 
4.210000 0.000000 1.000000 0.00102304 0.998977 0 1.45105 1.53938 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.12615 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.88282 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.72984 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 0.871016 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.3044 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.000401687 0.999598 0 2.05634 1.71052 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.79416 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.68527 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 3.77165 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.19735 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.52281 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.75289 0 
4.210000 0.000000 1.000000 0.00191052 0.998089 0 0.96365 0.898835 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.44858 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.85506 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.79043 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.73985 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.0724 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.48873 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.38484 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.26512 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.00174155 0.998258 0 0.76191 0.549263 
4.210000 0.000000 1.000000 0.0001 0.9999 0 2.03577 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.90848 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.6646 0 
4.210000 0.000000 1.000000 0.00053007 0.99947 0 1.42766 1.09705 
4.210000 0.000000 1.000000 0.0001 0.9999 0 4.66089 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.12131 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 3.40958 0 
4.210000 0.000000 1.000000 0 1 0 0 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.16053 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.12748 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 0.869998 0 
4.210000 0.000000 1.000000 0.0001 0.9999 0 1.51804 0 
4.220000 0.000000 1.000000 0.0001 0.9999 0 2.61369 0 
4.220000 0.000000 1.000000 0.0001 0.9999 0 3.41486 0 
4.220000 0.000000 1.000000 0.0001 0.9999 0 2.34877 0 
