4.510000 0.367982 0.000000 0.000000 0.000000 10.000000
4.520000 0.374710 0.000000 0.000000 0.000000 10.000000
4.530000 0.386095 0.000000 0.000000 0.000000 10.000000
4.540000 0.391940 0.000000 0.000000 0.000000 10.000000
4.550000 0.363235 0.022402 0.000000 0.000000 10.000000
4.560000 0.281428 0.074272 0.000000 0.000000 9.000000
4.570000 0.209453 0.125358 0.000000 0.000000 9.000000
4.580000 0.171358 0.149436 0.000000 0.000000 9.000000
4.590000 0.120294 0.158394 0.000000 0.000000 9.000000
4.600000 0.083264 0.167136 0.000000 0.000000 9.000000
4.610000 0.000000 0.173022 0.000000 0.000000 9.000000
4.620000 0.000000 0.205311 0.000000 0.000000 9.000000
4.630000 0.000000 0.226928 0.000000 0.000000 9.000000
4.640000 0.000000 0.246583 0.000000 0.000000 9.000000
4.650000 0.000000 0.263936 0.000000 0.000000 9.000000
4.660000 0.000000 0.289358 0.000000 0.000000 9.000000
4.670000 0.000000 0.298756 0.000000 0.000000 9.000000
4.680000 0.000000 0.321486 0.000000 0.000000 9.000000
4.690000 0.000000 0.324972 0.000000 0.000000 9.000000
4.700000 0.000000 0.343444 0.000000 0.000000 9.000000
